Intersection,Lat,Long,Weekday,Hour,Volume,Data,Data,Data,Data,Data,Data,,,
Bloor/Bathurst,43.665042,-79.411625,0,20,188.5,149,221,178,206,,,,,
Bloor/Bathurst,43.665042,-79.411625,0,21,165.5,148,181,171,162,,,,,
Bloor/Bathurst,43.665042,-79.411625,0,22,122.5,90,160,117,123,,,,,
Bloor/Bathurst,43.665042,-79.411625,0,23,98,79,106,111,96,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,0,67,61,69,71,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,1,39.66666667,29,34,56,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,2,17,11,13,27,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,3,18.66666667,15,14,27,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,4,10.66666667,8,14,10,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,5,18.66666667,24,25,7,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,6,59,83,67,27,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,7,126.3333333,182,146,51,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,8,309,469,373,85,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,9,249.3333333,340,285,123,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,10,187.3333333,217,192,153,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,11,192,203,188,185,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,12,220.6666667,229,182,251,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,13,237.3333333,226,214,272,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,14,228,243,128,313,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,15,234.6666667,248,153,303,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,16,268.3333333,325,199,281,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,17,364.3333333,439,369,285,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,18,369.6666667,447,346,316,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,19,306.3333333,344,283,292,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,20,249.6666667,305,248,196,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,21,201.6666667,215,200,190,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,22,143.6666667,151,139,141,,,,,,
Bloor/Bathurst,43.665042,-79.411625,1,23,99.66666667,86,102,111,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,0,53,47,49,63,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,1,24.66666667,30,20,24,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,2,11.33333333,15,9,10,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,3,14,13,15,14,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,4,7,8,7,6,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,5,24.66666667,23,26,25,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,6,74.66666667,88,50,86,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,7,153.3333333,144,123,193,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,8,434,421,386,495,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,9,322,338,276,352,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,10,195.3333333,163,210,213,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,11,174.3333333,145,162,216,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,12,195.6666667,168,198,221,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,13,189.6666667,182,152,235,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,14,222.6666667,239,153,276,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,15,252.6666667,257,189,312,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,16,316.3333333,318,253,378,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,17,478.3333333,501,432,502,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,18,453,472,393,494,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,19,346,304,337,397,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,20,274.6666667,204,288,332,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,21,217.3333333,122,243,287,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,22,142.3333333,85,159,183,,,,,,
Bloor/Bathurst,43.665042,-79.411625,2,23,113.6666667,98,117,126,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,0,62,38,77,71,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,1,31,21,25,47,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,2,19,23,17,17,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,3,17.66666667,14,20,19,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,4,10.33333333,8,12,11,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,5,28.66666667,30,29,27,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,6,85.33333333,70,98,88,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,7,195.6666667,181,188,218,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,8,518.6666667,530,501,525,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,9,407,390,416,415,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,10,225.6666667,231,219,227,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,11,225.3333333,204,235,237,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,12,237.3333333,246,216,250,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,13,246.3333333,264,242,233,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,14,273.6666667,286,278,257,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,15,302.3333333,312,285,310,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,16,369,403,327,377,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,17,578,602,570,562,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,18,486.3333333,469,463,527,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,19,423,412,383,474,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,20,357,371,323,377,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,21,299,296,261,340,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,22,220.6666667,230,187,245,,,,,,
Bloor/Bathurst,43.665042,-79.411625,3,23,162,174,148,164,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,0,91.33333333,84,76,114,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,1,42.33333333,31,44,52,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,2,26.33333333,23,35,21,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,3,19,21,21,15,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,4,12.33333333,12,9,16,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,5,26,28,24,26,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,6,82,88,74,84,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,7,172.3333333,160,156,201,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,8,478,475,416,543,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,9,347,342,294,405,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,10,197,201,193,197,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,11,163,134,138,217,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,12,182,116,179,251,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,13,227.6666667,178,217,288,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,14,205.3333333,177,220,219,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,15,256.3333333,246,255,268,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,16,336.6666667,343,300,367,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,17,449,493,385,469,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,18,426.6666667,457,370,453,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,19,326.3333333,341,278,360,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,20,296.6666667,274,241,375,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,21,235,222,201,282,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,22,174.6666667,173,137,214,,,,,,
Bloor/Bathurst,43.665042,-79.411625,4,23,131.6666667,132,108,155,,,,,,
Bloor/Bay,43.669735,-79.389465,4,7,241,,,,,,,,,
Bloor/Bay,43.669735,-79.389465,4,8,416,,,,,,,,,
Bloor/Bay,43.669735,-79.389465,4,4,289,,,,,,,,,
Bloor/Bay,43.669735,-79.389465,4,5,388,,,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,0,32,8,24,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,1,33,13,20,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,2,20,7,13,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,3,10,3,7,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,4,11,6,5,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,5,20,10,10,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,6,72,52,20,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,7,132,119,13,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,8,342,273,69,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,9,251,192,59,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,10,154,100,54,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,11,148,87,61,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,12,119,70,49,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,13,176,89,87,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,14,156,69,87,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,15,194,56,138,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,16,255,65,190,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,17,383,70,313,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,18,303,64,239,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,19,203,53,150,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,20,103,38,65,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,21,131,50,81,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,22,102,46,56,,,,,,,
Bloor/Castle Frank,43.673811,-79.368195,3,23,63,21,42,,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,0,46.33333333,11,52,76,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,1,25,0,31,44,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,2,10.33333333,1,9,21,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,3,9,3,11,13,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,4,7,2,11,8,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,5,16,6,24,18,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,6,41,14,49,60,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,7,107,14,140,167,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,8,259.6666667,58,369,352,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,9,196,41,272,275,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,10,113.3333333,36,152,152,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,11,120.3333333,33,172,156,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,12,125.6666667,31,170,176,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,13,135,25,190,190,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,14,153.6666667,28,203,230,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,15,190.3333333,45,246,280,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,16,218.6666667,44,298,314,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,17,304,97,437,378,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,18,230,69,303,318,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,19,186.3333333,60,248,251,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,20,146.3333333,43,192,204,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,21,111,52,137,144,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,22,98,44,132,118,,,,,,
Bloor/Clinton,43.663726,-79.417696,5,23,86.66666667,33,111,116,,,,,,
Bloor/Clinton,43.663726,-79.417696,6,0,61.66666667,74,32,79,,,,,,
Bloor/Clinton,43.663726,-79.417696,6,1,48.75,55,15,47,78,,,,,
Bloor/Clinton,43.663726,-79.417696,6,2,29,27,4,30,55,,,,,
Bloor/Clinton,43.663726,-79.417696,6,3,22.5,19,10,24,37,,,,,
Bloor/Clinton,43.663726,-79.417696,6,4,11,13,5,8,18,,,,,
Bloor/Clinton,43.663726,-79.417696,6,5,14.5,18,7,23,10,,,,,
Bloor/Clinton,43.663726,-79.417696,6,6,15.25,25,4,18,14,,,,,
Bloor/Clinton,43.663726,-79.417696,6,7,29.75,35,14,50,20,,,,,
Bloor/Clinton,43.663726,-79.417696,6,8,57.25,64,35,90,40,,,,,
Bloor/Clinton,43.663726,-79.417696,6,9,96.25,106,63,154,62,,,,,
Bloor/Clinton,43.663726,-79.417696,6,10,120,133,63,159,125,,,,,
Bloor/Clinton,43.663726,-79.417696,6,11,145.25,191,75,161,154,,,,,
Bloor/Clinton,43.663726,-79.417696,6,12,171.5,185,95,242,164,,,,,
Bloor/Clinton,43.663726,-79.417696,6,13,191.5,233,109,237,187,,,,,
Bloor/Clinton,43.663726,-79.417696,6,14,221.5,252,129,242,263,,,,,
Bloor/Clinton,43.663726,-79.417696,6,15,226.5,268,106,298,234,,,,,
Bloor/Clinton,43.663726,-79.417696,6,16,222,258,119,274,237,,,,,
Bloor/Clinton,43.663726,-79.417696,6,17,235.5,291,129,254,268,,,,,
Bloor/Clinton,43.663726,-79.417696,6,18,183.75,218,118,156,243,,,,,
Bloor/Clinton,43.663726,-79.417696,6,19,162,167,105,176,200,,,,,
Bloor/Clinton,43.663726,-79.417696,6,20,151.75,153,89,155,210,,,,,
Bloor/Clinton,43.663726,-79.417696,6,21,108,125,64,108,135,,,,,
Bloor/Clinton,43.663726,-79.417696,6,22,90.5,85,57,117,103,,,,,
Bloor/Clinton,43.663726,-79.417696,6,23,82.5,103,50,84,93,,,,,
Bloor/Clinton,43.663726,-79.417696,0,0,56.25,64,29,68,64,,,,,
Bloor/Clinton,43.663726,-79.417696,0,1,46.75,42,24,53,68,,,,,
Bloor/Clinton,43.663726,-79.417696,0,2,29.5,32,15,29,42,,,,,
Bloor/Clinton,43.663726,-79.417696,0,3,22,24,7,27,30,,,,,
Bloor/Clinton,43.663726,-79.417696,0,4,12.75,6,8,15,22,,,,,
Bloor/Clinton,43.663726,-79.417696,0,5,7.25,4,5,9,11,,,,,
Bloor/Clinton,43.663726,-79.417696,0,6,12.75,10,9,19,13,,,,,
Bloor/Clinton,43.663726,-79.417696,0,7,16.75,6,18,33,10,,,,,
Bloor/Clinton,43.663726,-79.417696,0,8,31.25,21,38,52,14,,,,,
Bloor/Clinton,43.663726,-79.417696,0,9,52,41,54,94,19,,,,,
Bloor/Clinton,43.663726,-79.417696,0,10,83.5,78,80,146,30,,,,,
Bloor/Clinton,43.663726,-79.417696,0,11,99,72,110,154,60,,,,,
Bloor/Clinton,43.663726,-79.417696,0,12,131,102,140,207,75,,,,,
Bloor/Clinton,43.663726,-79.417696,0,13,128.75,89,172,165,89,,,,,
Bloor/Clinton,43.663726,-79.417696,0,14,145,107,196,168,109,,,,,
Bloor/Clinton,43.663726,-79.417696,0,15,151,109,220,218,57,,,,,
Bloor/Clinton,43.663726,-79.417696,0,16,134.25,96,182,204,55,,,,,
Bloor/Clinton,43.663726,-79.417696,0,17,157,126,196,233,73,,,,,
Bloor/Clinton,43.663726,-79.417696,0,18,125,62,190,183,65,,,,,
Bloor/Clinton,43.663726,-79.417696,0,19,102.5,65,125,166,54,,,,,
Bloor/Clinton,43.663726,-79.417696,0,20,84.25,71,104,106,56,,,,,
Bloor/Clinton,43.663726,-79.417696,0,21,76.75,67,91,114,35,,,,,
Bloor/Clinton,43.663726,-79.417696,0,22,58,21,84,89,38,,,,,
Bloor/Clinton,43.663726,-79.417696,0,23,50.5,15,84,65,38,,,,,
Bloor/Clinton,43.663726,-79.417696,1,0,22.5,8,26,32,24,,,,,
Bloor/Clinton,43.663726,-79.417696,1,1,17.75,12,20,17,22,,,,,
Bloor/Clinton,43.663726,-79.417696,1,2,8,5,11,6,10,,,,,
Bloor/Clinton,43.663726,-79.417696,1,3,6.5,2,6,6,12,,,,,
Bloor/Clinton,43.663726,-79.417696,1,4,4.75,4,7,4,4,,,,,
Bloor/Clinton,43.663726,-79.417696,1,5,13.5,10,17,20,7,,,,,
Bloor/Clinton,43.663726,-79.417696,1,6,41.25,30,58,69,8,,,,,
Bloor/Clinton,43.663726,-79.417696,1,7,84.25,62,104,158,13,,,,,
Bloor/Clinton,43.663726,-79.417696,1,8,257.75,181,366,451,33,,,,,
Bloor/Clinton,43.663726,-79.417696,1,9,181.25,103,239,334,49,,,,,
Bloor/Clinton,43.663726,-79.417696,1,10,105.5,54,144,161,63,,,,,
Bloor/Clinton,43.663726,-79.417696,1,11,119.75,30,156,182,111,,,,,
Bloor/Clinton,43.663726,-79.417696,1,12,122.5,51,130,188,121,,,,,
Bloor/Clinton,43.663726,-79.417696,1,13,138.25,40,149,212,152,,,,,
Bloor/Clinton,43.663726,-79.417696,1,14,154.5,41,181,221,175,,,,,
Bloor/Clinton,43.663726,-79.417696,1,15,178.25,45,206,261,201,,,,,
Bloor/Clinton,43.663726,-79.417696,1,16,216.5,62,267,325,212,,,,,
Bloor/Clinton,43.663726,-79.417696,1,17,320.25,157,432,464,228,,,,,
Bloor/Clinton,43.663726,-79.417696,1,18,285.25,141,349,435,216,,,,,
Bloor/Clinton,43.663726,-79.417696,1,19,210.75,112,250,286,195,,,,,
Bloor/Clinton,43.663726,-79.417696,1,20,181.25,110,191,256,168,,,,,
Bloor/Clinton,43.663726,-79.417696,1,21,128.25,73,136,198,106,,,,,
Bloor/Clinton,43.663726,-79.417696,1,22,109.75,48,129,135,127,,,,,
Bloor/Clinton,43.663726,-79.417696,1,23,69,55,57,80,84,,,,,
Bloor/Clinton,43.663726,-79.417696,2,0,46,25,24,58,77,,,,,
Bloor/Clinton,43.663726,-79.417696,2,1,23.25,10,17,25,41,,,,,
Bloor/Clinton,43.663726,-79.417696,2,2,8.75,9,7,11,8,,,,,
Bloor/Clinton,43.663726,-79.417696,2,3,6.5,5,5,11,5,,,,,
Bloor/Clinton,43.663726,-79.417696,2,4,8.25,6,5,8,14,,,,,
Bloor/Clinton,43.663726,-79.417696,2,5,16.5,15,20,19,12,,,,,
Bloor/Clinton,43.663726,-79.417696,2,6,52.25,46,72,78,13,,,,,
Bloor/Clinton,43.663726,-79.417696,2,7,124.25,94,150,181,72,,,,,
Bloor/Clinton,43.663726,-79.417696,2,8,326,270,427,432,175,,,,,
Bloor/Clinton,43.663726,-79.417696,2,9,295.5,145,315,264,458,,,,,
Bloor/Clinton,43.663726,-79.417696,2,10,176,84,158,136,326,,,,,
Bloor/Clinton,43.663726,-79.417696,2,11,132,67,154,130,177,,,,,
Bloor/Clinton,43.663726,-79.417696,2,12,131.5,104,157,98,167,,,,,
Bloor/Clinton,43.663726,-79.417696,2,13,145.25,87,172,139,183,,,,,
Bloor/Clinton,43.663726,-79.417696,2,14,152.75,84,176,145,206,,,,,
Bloor/Clinton,43.663726,-79.417696,2,15,194.75,121,246,226,186,,,,,
Bloor/Clinton,43.663726,-79.417696,2,16,230.5,182,289,287,164,,,,,
Bloor/Clinton,43.663726,-79.417696,2,17,364.5,257,467,436,298,,,,,
Bloor/Clinton,43.663726,-79.417696,2,18,371,231,365,391,497,,,,,
Bloor/Clinton,43.663726,-79.417696,2,19,257,187,276,279,286,,,,,
Bloor/Clinton,43.663726,-79.417696,2,20,194,140,219,223,194,,,,,
Bloor/Clinton,43.663726,-79.417696,2,21,178.5,119,185,220,190,,,,,
Bloor/Clinton,43.663726,-79.417696,2,22,128.5,73,129,148,164,,,,,
Bloor/Clinton,43.663726,-79.417696,2,23,70.5,51,65,64,102,,,,,
Bloor/Clinton,43.663726,-79.417696,3,0,42,25,43,31,69,,,,,
Bloor/Clinton,43.663726,-79.417696,3,1,20,21,14,25,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,2,10.66666667,8,13,11,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,3,8,4,8,12,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,4,7.666666667,5,7,11,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,5,17.33333333,15,17,20,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,6,55.33333333,52,53,61,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,7,147.6666667,129,125,189,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,8,398,331,376,487,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,9,286,253,273,332,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,10,162.6666667,140,134,214,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,11,168.6666667,164,152,190,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,12,195.6666667,208,158,221,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,13,188.3333333,180,188,197,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,14,189.3333333,189,170,209,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,15,249.3333333,240,225,283,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,16,332.6666667,286,322,390,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,17,474,428,458,536,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,18,432.6666667,431,356,511,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,19,315,283,293,369,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,20,258,219,209,346,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,21,226.6666667,208,186,286,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,22,153.3333333,111,138,211,,,,,,
Bloor/Clinton,43.663726,-79.417696,3,23,112.3333333,105,85,147,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,0,49.33333333,54,34,60,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,1,30,24,27,39,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,2,18.33333333,13,14,28,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,3,11.33333333,11,7,16,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,4,7.666666667,7,7,9,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,5,18.33333333,14,18,23,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,6,52.66666667,38,46,74,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,7,121.6666667,70,134,161,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,8,330.3333333,217,370,404,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,9,254,145,260,357,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,10,152.3333333,107,164,186,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,11,119,94,108,155,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,12,152,106,141,209,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,13,161.6666667,88,164,233,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,14,135.6666667,72,147,188,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,15,183.6666667,67,215,269,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,16,226.6666667,102,245,333,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,17,327,121,404,456,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,18,278,123,335,376,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,19,185,71,217,267,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,20,159.3333333,41,226,211,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,21,150.6666667,40,196,216,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,22,106,23,121,174,,,,,,
Bloor/Clinton,43.663726,-79.417696,4,23,72.66666667,25,87,106,,,,,,
Bloor/St. George,43.667676,-79.399056,5,0,33,52,14,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,1,18,26,10,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,2,10.5,16,5,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,3,4,6,2,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,4,5.5,5,6,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,5,8,7,9,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,6,17,10,24,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,7,36,18,54,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,8,122.5,42,203,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,9,127,64,190,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,10,93,94,92,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,11,116,126,106,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,12,126,145,107,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,13,154.5,158,151,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,14,154,168,140,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,15,176.5,188,165,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,16,178,165,191,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,17,221.5,181,262,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,18,192.5,161,224,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,19,140,103,177,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,20,111.5,105,118,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,21,88,75,101,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,22,65.5,62,69,,,,,,,
Bloor/St. George,43.667676,-79.399056,5,23,46.5,36,57,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,0,39.5,36,43,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,1,23,18,28,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,2,18.5,15,22,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,3,5,4,6,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,4,3.5,5,2,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,5,9.5,10,9,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,6,10.5,9,12,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,7,16,15,17,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,8,51.5,41,62,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,9,58.5,42,75,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,10,63,22,104,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,11,90.5,47,134,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,12,105,33,177,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,13,105,28,182,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,14,126,57,195,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,15,141,88,194,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,16,175.5,131,220,,,,,,,
Bloor/St. George,43.667676,-79.399056,6,17,182.5,137,228,,,,,,,
